filename,width,height,class,xmin,ymin,xmax,ymax
type_63a_l2_jpg.rf.0b837e3d6ddf65ad5790c026ff275643.jpg,512,384,tanks,2,20,226,142
type_63a_l2_jpg.rf.0b837e3d6ddf65ad5790c026ff275643.jpg,512,384,tanks,226,189,476,328
tank_ex_l4_jpg.rf.43eac24702152a1ddaf16d5f30c78f22.jpg,443,298,tanks,3,119,240,205
tank_ex_l4_jpg.rf.43eac24702152a1ddaf16d5f30c78f22.jpg,443,298,tanks,240,109,444,206
tank_ex_l4_jpg.rf.43eac24702152a1ddaf16d5f30c78f22.jpg,443,298,tanks,1,206,44,297
tank_ex_l4_jpg.rf.43eac24702152a1ddaf16d5f30c78f22.jpg,443,298,tanks,84,234,240,299
tank_ex_l4_jpg.rf.43eac24702152a1ddaf16d5f30c78f22.jpg,443,298,tanks,240,206,433,299
t72m4_l8_jpg.rf.02506318c0ae96d9219f43ce7b72497a.jpg,400,267,tanks,174,1,401,195
karrar_l4_jpg.rf.b134a91fd73a1a651e8a4e5c35e4c8a9.jpg,512,384,tanks,363,200,513,385
leopard_2a6_l1_jpg.rf.ca3b59a9cc14cacec4cf8e4aa0a1eb5f.jpg,512,377,tanks,1,65,277,174
leopard_2a6_l1_jpg.rf.ca3b59a9cc14cacec4cf8e4aa0a1eb5f.jpg,512,377,tanks,277,85,506,174
leopard_2a6_l1_jpg.rf.ca3b59a9cc14cacec4cf8e4aa0a1eb5f.jpg,512,377,tanks,1,334,277,378
m1a2_sep_l2_jpg.rf.a43c1a4bd039ac0adee9191101290bbb.jpg,400,210,tanks,1,76,317,211
sprut_sdm1_main_jpg.rf.1ed7689441a692a906f50d5c70dacd92.jpg,512,368,tanks,35,84,226,159
sprut_sdm1_main_jpg.rf.1ed7689441a692a906f50d5c70dacd92.jpg,512,368,tanks,239,54,425,159
sprut_sdm1_main_jpg.rf.1ed7689441a692a906f50d5c70dacd92.jpg,512,368,tanks,71,173,207,368
m1a2_abrams_l1_jpg.rf.d5eb84b7ae387c960a9a363ac71a4d83.jpg,576,432,tanks,5,6,237,255
m1a2_abrams_l1_jpg.rf.d5eb84b7ae387c960a9a363ac71a4d83.jpg,576,432,tanks,434,255,477,433
oplot_l4_jpg.rf.fac73b259edf48eabf7105803c3fb71c.jpg,512,424,tanks,1,1,169,179
oplot_l4_jpg.rf.fac73b259edf48eabf7105803c3fb71c.jpg,512,424,tanks,3,181,169,372
oplot_l4_jpg.rf.fac73b259edf48eabf7105803c3fb71c.jpg,512,424,tanks,215,179,509,353
type_96_l1_jpg.rf.f60912318a7a7aeb280f22fc82408a9f.jpg,500,341,tanks,1,1,458,340
t72b4_l2_jpg.rf.e47024fc949265cf499af5cb1a3b51f1.jpg,400,300,tanks,1,3,110,157
t72b4_l2_jpg.rf.e47024fc949265cf499af5cb1a3b51f1.jpg,400,300,tanks,242,1,358,157
t72b4_l2_jpg.rf.e47024fc949265cf499af5cb1a3b51f1.jpg,400,300,tanks,169,157,368,289
type_99_l8_jpg.rf.19a09a8839444b51a5213d430163c454.jpg,512,396,tanks,1,1,308,179
type_99_l8_jpg.rf.19a09a8839444b51a5213d430163c454.jpg,512,396,tanks,308,1,513,179
type_99_l8_jpg.rf.19a09a8839444b51a5213d430163c454.jpg,512,396,tanks,1,179,308,397
type_99_l8_jpg.rf.19a09a8839444b51a5213d430163c454.jpg,512,396,tanks,308,179,513,397
leopard_2a5_l6_jpg.rf.8b1cfb0f01c7edc157164ca84224a922.jpg,512,361,tanks,1,1,303,135
leopard_2a5_l6_jpg.rf.8b1cfb0f01c7edc157164ca84224a922.jpg,512,361,tanks,303,1,513,124
leopard_2a5_l6_jpg.rf.8b1cfb0f01c7edc157164ca84224a922.jpg,512,361,tanks,1,167,145,321
tusk_l1_jpg.rf.92b642d490bea7d38c3070f921c7c6ba.jpg,512,341,tanks,1,1,83,144
tusk_l1_jpg.rf.92b642d490bea7d38c3070f921c7c6ba.jpg,512,341,tanks,108,1,137,12
tusk_l1_jpg.rf.92b642d490bea7d38c3070f921c7c6ba.jpg,512,341,tanks,139,1,143,4
pt91_twardy_l6_jpg.rf.251f5f3b57b539c3052e276ef3baba03.jpg,400,300,tanks,1,114,96,181
pt91_twardy_l6_jpg.rf.251f5f3b57b539c3052e276ef3baba03.jpg,400,300,tanks,1,219,157,301
pt91_twardy_l6_jpg.rf.251f5f3b57b539c3052e276ef3baba03.jpg,400,300,tanks,231,190,337,301
karrar_l2_jpg.rf.5eb9a7b2befa63e5405891322d909b95.jpg,400,300,tanks,252,178,401,211
unidentified_north_korean_mbt_l2_jpg.rf.10eec0f2f2f92cd4febb63c106901c97.jpg,512,384,tanks,1,1,387,189
ikv_91_l4_jpg.rf.d0af8140097640e8662edf9dfdbf59d2.jpg,512,384,tanks,283,1,513,131
tank_ex_l4_jpg.rf.cabf656b3478502b670291441272d512.jpg,512,381,tanks,1,1,297,183
tank_ex_l4_jpg.rf.cabf656b3478502b670291441272d512.jpg,512,381,tanks,1,183,130,340
tank_ex_l4_jpg.rf.cabf656b3478502b670291441272d512.jpg,512,381,tanks,297,183,489,280
pt91_twardy_l5_jpg.rf.d5ac1a5e5912e538c5f4e7d53b8e47b2.jpg,320,187,tanks,261,142,321,188
pt91_twardy_l5_jpg.rf.d5ac1a5e5912e538c5f4e7d53b8e47b2.jpg,320,187,tanks,1,101,200,188
type_96_l6_jpg.rf.244443a17e9f9b66b6e2c3faf12099ae.jpg,512,255,tanks,1,131,292,256
unidentified_north_korean_mbt_l4_jpg.rf.286a51cc8a04aca1d41c8812ababd778.jpg,576,384,tanks,439,38,524,207
unidentified_north_korean_mbt_l4_jpg.rf.286a51cc8a04aca1d41c8812ababd778.jpg,576,384,tanks,245,237,340,385
unidentified_north_korean_mbt_l4_jpg.rf.286a51cc8a04aca1d41c8812ababd778.jpg,576,384,tanks,508,208,555,385
type_98_l5_jpg.rf.4defc2b43b9b3e6f60b1b77295ff1176.jpg,350,357,tanks,80,1,351,232
m84ab1_l5_jpg.rf.53cd104c7b002849d4a04afbd20e3018.jpg,512,403,tanks,325,85,507,233
m84ab1_l5_jpg.rf.53cd104c7b002849d4a04afbd20e3018.jpg,512,403,tanks,215,380,297,404
m84ab1_l5_jpg.rf.53cd104c7b002849d4a04afbd20e3018.jpg,512,403,tanks,297,345,513,365
tk_x_l5_jpg.rf.44fb1006621f98ff5a00f0b5e292e113.jpg,512,342,tanks,277,1,513,138
tk_x_l5_jpg.rf.44fb1006621f98ff5a00f0b5e292e113.jpg,512,342,tanks,1,165,277,327
tk_x_l5_jpg.rf.44fb1006621f98ff5a00f0b5e292e113.jpg,512,342,tanks,277,165,513,343
tk_x_l7_jpg.rf.5218e322725a7538c7a686b6aa2b18e3.jpg,512,381,tanks,1,1,226,139
tk_x_l7_jpg.rf.5218e322725a7538c7a686b6aa2b18e3.jpg,512,381,tanks,226,1,452,225
tk_x_l7_jpg.rf.5218e322725a7538c7a686b6aa2b18e3.jpg,512,381,tanks,4,225,226,382
tk_x_l7_jpg.rf.5218e322725a7538c7a686b6aa2b18e3.jpg,512,381,tanks,229,225,446,381
type_74_l5_jpg.rf.11de3dda98dbd0821a6fc64ab39a37f3.jpg,400,300,tanks,228,293,308,301
type_90_II_l2_jpg.rf.f66357fc9ee81378afd8a3ff3257b103.jpg,512,341,tanks,1,48,227,133
type_90_II_l2_jpg.rf.f66357fc9ee81378afd8a3ff3257b103.jpg,512,341,tanks,246,1,450,133
type_90_II_l2_jpg.rf.f66357fc9ee81378afd8a3ff3257b103.jpg,512,341,tanks,4,254,207,341
type_90_II_l2_jpg.rf.f66357fc9ee81378afd8a3ff3257b103.jpg,512,341,tanks,1,250,3,256
type_90_II_l2_jpg.rf.f66357fc9ee81378afd8a3ff3257b103.jpg,512,341,tanks,246,240,474,342
mb3_tamoyo_l1_jpg.rf.d47485a6362b2d9da2b6ce42b9d067b9.jpg,512,334,tanks,5,6,246,188
mb3_tamoyo_l1_jpg.rf.d47485a6362b2d9da2b6ce42b9d067b9.jpg,512,334,tanks,246,1,513,174
mb3_tamoyo_l1_jpg.rf.d47485a6362b2d9da2b6ce42b9d067b9.jpg,512,334,tanks,1,199,193,335
mb3_tamoyo_l1_jpg.rf.d47485a6362b2d9da2b6ce42b9d067b9.jpg,512,334,tanks,246,188,348,335
tusk_l6_jpg.rf.bed5d3bbd127750cb2cbabf9ad3cc73b.jpg,450,301,tanks,70,135,451,302
type_74_l10_jpg.rf.8d215b25e1d694ce14d53136318196cc.jpg,512,384,tanks,1,1,513,207
mbt_3000_l1_jpg.rf.ea7a0cfe5eed7d48d050a8ca368b3e9b.jpg,512,256,tanks,1,7,369,188
t90ms_tagil_l4_jpg.rf.f4ce66c9ca706569aa7e8a8e284d46db.jpg,512,350,tanks,1,1,190,145
t90ms_tagil_l4_jpg.rf.f4ce66c9ca706569aa7e8a8e284d46db.jpg,512,350,tanks,194,4,433,144
t90ms_tagil_l4_jpg.rf.f4ce66c9ca706569aa7e8a8e284d46db.jpg,512,350,tanks,314,1,513,103
t90ms_tagil_l4_jpg.rf.f4ce66c9ca706569aa7e8a8e284d46db.jpg,512,350,tanks,1,164,190,337
t90ms_tagil_l4_jpg.rf.f4ce66c9ca706569aa7e8a8e284d46db.jpg,512,350,tanks,190,162,413,216
t80u_l3_jpg.rf.f8d40068a290f7069befaf893f5f3a44.jpg,281,155,tanks,1,1,223,79
type_62_l4_jpg.rf.f7555097ee1729a0f31e15dee5558d25.jpg,300,184,tanks,1,1,283,165
m60a3_l8_jpg.rf.b9e5c7f8b311933e7d60cd85db3c72ba.jpg,512,384,tanks,364,1,513,118
m60a3_l8_jpg.rf.b9e5c7f8b311933e7d60cd85db3c72ba.jpg,512,384,tanks,1,166,267,385
m60a3_l8_jpg.rf.b9e5c7f8b311933e7d60cd85db3c72ba.jpg,512,384,tanks,267,166,513,345
pt91_twardy_l10_jpg.rf.49b69bdc918db870056983cba5e5c6c5.jpg,512,281,tanks,1,7,205,114
pt91_twardy_l10_jpg.rf.49b69bdc918db870056983cba5e5c6c5.jpg,512,281,tanks,205,5,513,180
pt91_twardy_l10_jpg.rf.49b69bdc918db870056983cba5e5c6c5.jpg,512,281,tanks,1,184,205,269
pt91_twardy_l10_jpg.rf.49b69bdc918db870056983cba5e5c6c5.jpg,512,281,tanks,225,185,512,281
cv90105_main_jpg.rf.fbc946cff9611634904a7bf69992cd98.jpg,300,200,tanks,1,1,217,131
merkava_mk2_l2_jpg.rf.33cb5f38e41fe4c3c30d72f367941011.jpg,512,384,tanks,474,340,513,385
leopard_2a6_l4_jpg.rf.a94aa033d514dfe41c685fa398d9b07e.jpg,512,373,tanks,1,195,403,374
t55_enigma_main_jpg.rf.20c802492827ac7094b31be4d95f898a.jpg,300,200,tanks,1,109,237,201
t64e_l1_jpg.rf.5d4256ffec46db0b04b99e44217da537.jpg,453,360,tanks,1,1,196,132
t64e_l1_jpg.rf.5d4256ffec46db0b04b99e44217da537.jpg,453,360,tanks,317,1,438,182
t64e_l1_jpg.rf.5d4256ffec46db0b04b99e44217da537.jpg,453,360,tanks,1,184,170,350
t64e_l1_jpg.rf.5d4256ffec46db0b04b99e44217da537.jpg,453,360,tanks,295,184,454,361
type_90_l3_jpg.rf.3a2f8234e5da2b27de55cd22f7d13dce.jpg,512,384,tanks,1,145,369,385
m60_patton_l4_jpg.rf.c657e864603207f8bc5c1fd3c4b6656a.jpg,512,384,tanks,1,1,267,94
m60_patton_l4_jpg.rf.c657e864603207f8bc5c1fd3c4b6656a.jpg,512,384,tanks,267,1,513,143
m60_patton_l4_jpg.rf.c657e864603207f8bc5c1fd3c4b6656a.jpg,512,384,tanks,1,147,241,285
m60_patton_l4_jpg.rf.c657e864603207f8bc5c1fd3c4b6656a.jpg,512,384,tanks,267,143,392,385
m60_patton_l4_jpg.rf.c657e864603207f8bc5c1fd3c4b6656a.jpg,512,384,tanks,383,143,509,259
altay_l6_jpg.rf.2a170c2a87c59eae9701802b7c0e3d46.jpg,512,448,tanks,243,109,443,225
altay_l6_jpg.rf.2a170c2a87c59eae9701802b7c0e3d46.jpg,512,448,tanks,232,364,411,448
k1_l3_jpg.rf.cdad8c51ecaf91720c7bf2424b798758.jpg,512,340,tanks,1,1,481,245
m60a2_l8_jpg.rf.265dcd570600efc4bcaf6df00b244e44.jpg,512,384,tanks,1,81,513,385
bmpt_l1_jpg.rf.ac18d2a09721398ffa7d97ca22e8ea93.jpg,512,384,tanks,1,1,449,213
ariete_l2_jpg.rf.abdc32a2764ce894a9cca6b70cb140ab.jpg,350,213,tanks,73,1,351,111
leopard_2a7_main_jpg.rf.1deba4123371c6b58a37fabd527ce63d.jpg,512,343,tanks,50,1,195,168
leopard_2a7_main_jpg.rf.1deba4123371c6b58a37fabd527ce63d.jpg,512,343,tanks,336,12,473,169
leopard_2a7_main_jpg.rf.1deba4123371c6b58a37fabd527ce63d.jpg,512,343,tanks,1,169,85,315
leopard_2a7_main_jpg.rf.1deba4123371c6b58a37fabd527ce63d.jpg,512,343,tanks,297,169,513,344
m95_degman_l1_jpg.rf.de2c875f46944aaebea81c2799301928.jpg,512,306,tanks,1,1,513,273
karrar_main_jpg.rf.25a2c93add12ec0cec33df12a0d3edad.jpg,300,200,tanks,301,200,301,201
leopard_2a6_l5_jpg.rf.d065e9a45423eda7cb4b01b37b71594b.jpg,512,384,tanks,231,1,396,200
leopard_2a6_l5_jpg.rf.d065e9a45423eda7cb4b01b37b71594b.jpg,512,384,tanks,297,200,513,385
ztq_15_l10_jpg.rf.b3f1df56de7b4872c6103d7e65982df9.jpg,512,341,tanks,11,76,67,86
ztq_15_l10_jpg.rf.b3f1df56de7b4872c6103d7e65982df9.jpg,512,341,tanks,9,28,301,182
pt91_twardy_main_jpg.rf.14d377f90c39fafbc23ce613710a39d1.jpg,512,311,tanks,5,1,210,116
pt91_twardy_main_jpg.rf.14d377f90c39fafbc23ce613710a39d1.jpg,512,311,tanks,271,1,507,90
pt91_twardy_main_jpg.rf.14d377f90c39fafbc23ce613710a39d1.jpg,512,311,tanks,1,116,144,243
pt91_twardy_main_jpg.rf.14d377f90c39fafbc23ce613710a39d1.jpg,512,311,tanks,269,117,502,269
chieftain_l5_jpg.rf.6d79810042918f5a85bbdd07a7dc4359.jpg,512,384,tanks,1,77,262,154
chieftain_l5_jpg.rf.6d79810042918f5a85bbdd07a7dc4359.jpg,512,384,tanks,105,227,262,385
chieftain_l5_jpg.rf.6d79810042918f5a85bbdd07a7dc4359.jpg,512,384,tanks,459,363,490,380
t72m4_l4_jpg.rf.5daa8a800656caef1b3686238ddb3ff3.jpg,512,340,tanks,1,205,397,341
pt76_l5_jpg.rf.1b263c66db76eab68e5a0eb082429fae.jpg,512,341,tanks,106,7,205,86
pt76_l5_jpg.rf.1b263c66db76eab68e5a0eb082429fae.jpg,512,341,tanks,205,1,513,157
pt76_l5_jpg.rf.1b263c66db76eab68e5a0eb082429fae.jpg,512,341,tanks,1,202,205,342
pt76_l5_jpg.rf.1b263c66db76eab68e5a0eb082429fae.jpg,512,341,tanks,209,198,513,342
k2_black_panther_mbt_l3_jpg.rf.886a1301db57d74b18f9364efead6ae2.jpg,512,384,tanks,267,1,513,146
k2_black_panther_mbt_l3_jpg.rf.886a1301db57d74b18f9364efead6ae2.jpg,512,384,tanks,1,146,267,385
k2_black_panther_mbt_l3_jpg.rf.886a1301db57d74b18f9364efead6ae2.jpg,512,384,tanks,290,172,476,385
tam_l3_jpg.rf.e7ae5021d2e8db362c3eb608a4d95cec.jpg,443,298,tanks,1,1,436,223
leopard_2a5_main_jpg.rf.afc84c5f08a60454c6f0a6ccacd16287.jpg,512,342,tanks,5,8,201,165
leopard_2a5_main_jpg.rf.afc84c5f08a60454c6f0a6ccacd16287.jpg,512,342,tanks,226,1,513,87
leopard_2a5_main_jpg.rf.afc84c5f08a60454c6f0a6ccacd16287.jpg,512,342,tanks,226,202,456,276
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,204,64,241,127
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,19,1,175,127
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,254,45,513,127
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,1,297,200,385
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,241,312,352,385
t72b3_l4_jpg.rf.33a36b903a966635ac9769156ffc5ad1.jpg,512,384,tanks,378,229,479,385
m60_patton_l6_jpg.rf.bff0f2a1dfcaf04e51de16e4c08229b6.jpg,512,384,tanks,29,1,513,261
vt5_l2_jpg.rf.21db5eba8f50460c6b5a1f40b3fe955c.jpg,512,384,tanks,321,46,513,169
vt5_l2_jpg.rf.21db5eba8f50460c6b5a1f40b3fe955c.jpg,512,384,tanks,1,268,250,385
vt5_l2_jpg.rf.21db5eba8f50460c6b5a1f40b3fe955c.jpg,512,384,tanks,363,310,513,385
m60a2_l3_jpg.rf.ac6ea3fb67f7ddd8b1cfb3a046824fef.jpg,512,339,tanks,1,47,169,133
m60a2_l3_jpg.rf.ac6ea3fb67f7ddd8b1cfb3a046824fef.jpg,512,339,tanks,184,60,513,167
pl_01_main_jpg.rf.b3acf7eea18f17e23b225264bd7fa0d7.jpg,300,200,tanks,1,78,278,201
vt2_l1_jpg.rf.b60528699381e8cb9e65a2eefde27031.jpg,512,384,tanks,1,1,185,212
vt2_l1_jpg.rf.b60528699381e8cb9e65a2eefde27031.jpg,512,384,tanks,271,1,467,219
vt2_l1_jpg.rf.b60528699381e8cb9e65a2eefde27031.jpg,512,384,tanks,1,219,185,385
vt2_l1_jpg.rf.b60528699381e8cb9e65a2eefde27031.jpg,512,384,tanks,237,219,513,385
fv101_scorpion_l1_jpg.rf.c3345cf85ac1ab5161a3cb9b18fac33f.jpg,512,331,tanks,44,1,261,106
fv101_scorpion_l1_jpg.rf.c3345cf85ac1ab5161a3cb9b18fac33f.jpg,512,331,tanks,405,1,513,123
fv101_scorpion_l1_jpg.rf.c3345cf85ac1ab5161a3cb9b18fac33f.jpg,512,331,tanks,107,123,227,327
fv101_scorpion_l1_jpg.rf.c3345cf85ac1ab5161a3cb9b18fac33f.jpg,512,331,tanks,318,124,452,331
vickers_mk3_main_jpg.rf.76ba7d7e87cba42595cefa9dc8b0e00b.jpg,300,187,tanks,76,31,301,188
vt4_l2_jpg.rf.46483848b198f867a1249ca85dadbb19.jpg,512,384,tanks,1,1,76,97
vt4_l2_jpg.rf.46483848b198f867a1249ca85dadbb19.jpg,512,384,tanks,327,1,513,83
vt4_l2_jpg.rf.46483848b198f867a1249ca85dadbb19.jpg,512,384,tanks,11,98,12,130
vt4_l2_jpg.rf.46483848b198f867a1249ca85dadbb19.jpg,512,384,tanks,102,97,175,356
vt4_l2_jpg.rf.46483848b198f867a1249ca85dadbb19.jpg,512,384,tanks,299,99,425,385
t55_enigma_l2_jpg.rf.eecee165499d4ee4377c33283d600d80.jpg,512,384,tanks,1,277,369,385
sprut_sd_main_jpg.rf.d5d3b6d6e639f40cc02350b8cb801a4c.jpg,512,384,tanks,44,40,129,201
sprut_sd_main_jpg.rf.d5d3b6d6e639f40cc02350b8cb801a4c.jpg,512,384,tanks,197,84,443,208
arjun_main_jpg.rf.c9ba8c3042a5c377c44f513becb499cc.jpg,300,176,tanks,24,1,301,147
t90m_main_jpg.rf.a126da676eafeb3f82fd22629a7201b8.jpg,300,187,tanks,1,1,283,129
vt4_l6_jpg.rf.5860d998c92c58815cb9910ca679e2cc.jpg,512,341,tanks,246,235,452,342
t64e_l3_jpg.rf.ebbbc27b0eb4f69467e703a262f75f1a.jpg,496,425,tanks,23,4,313,331
t64e_l3_jpg.rf.ebbbc27b0eb4f69467e703a262f75f1a.jpg,496,425,tanks,348,1,497,332
t64e_l3_jpg.rf.ebbbc27b0eb4f69467e703a262f75f1a.jpg,496,425,tanks,1,332,183,426
k1_l2_jpg.rf.1bcb1aab04272116eb56523db07af175.jpg,512,384,tanks,17,34,91,196
k1_l2_jpg.rf.1bcb1aab04272116eb56523db07af175.jpg,512,384,tanks,13,246,167,385
k1_l2_jpg.rf.1bcb1aab04272116eb56523db07af175.jpg,512,384,tanks,277,196,349,385
type_99g_l2_jpg.rf.6332e9c1098094086d4dfaf36229dbdc.jpg,400,266,tanks,67,1,401,246
type_99g_l2_jpg.rf.6332e9c1098094086d4dfaf36229dbdc.jpg,400,266,tanks,2,1,276,227
vickers_mk7_main_jpg.rf.1b3c2ea7fb13332941a6f78227c4dc0e.jpg,512,360,tanks,1,1,241,163
vickers_mk7_main_jpg.rf.1b3c2ea7fb13332941a6f78227c4dc0e.jpg,512,360,tanks,241,1,513,173
vickers_mk7_main_jpg.rf.1b3c2ea7fb13332941a6f78227c4dc0e.jpg,512,360,tanks,1,173,241,310
vickers_mk7_main_jpg.rf.1b3c2ea7fb13332941a6f78227c4dc0e.jpg,512,360,tanks,259,173,513,360
tk_x_l1_jpg.rf.392ca99c4cf5cf6f80a59ee94716f871.jpg,512,342,tanks,1,1,118,124
tk_x_l1_jpg.rf.392ca99c4cf5cf6f80a59ee94716f871.jpg,512,342,tanks,382,1,513,124
tk_x_l1_jpg.rf.392ca99c4cf5cf6f80a59ee94716f871.jpg,512,342,tanks,90,124,288,326
olifant_mk1b_l2_jpg.rf.3e0c097b0b68be838f37bd7d70d643eb.jpg,512,384,tanks,147,1,513,129
t72m2_moderna_l1_jpg.rf.3bfb00576a824bfe1c4623d44779ddba.jpg,512,341,tanks,23,1,190,169
t72m2_moderna_l1_jpg.rf.3bfb00576a824bfe1c4623d44779ddba.jpg,512,341,tanks,198,1,462,212
t72m2_moderna_l1_jpg.rf.3bfb00576a824bfe1c4623d44779ddba.jpg,512,341,tanks,454,55,513,212
t72m2_moderna_l1_jpg.rf.3bfb00576a824bfe1c4623d44779ddba.jpg,512,341,tanks,209,212,412,332
ariete_l2_jpg.rf.96de615d4d83efdac8bd31fbddbac4cd.jpg,512,341,tanks,9,75,76,154
ariete_l2_jpg.rf.96de615d4d83efdac8bd31fbddbac4cd.jpg,512,341,tanks,38,162,184,342
ariete_l2_jpg.rf.96de615d4d83efdac8bd31fbddbac4cd.jpg,512,341,tanks,349,154,492,340
type_99_l6_jpg.rf.5a7221dda3164f2a980b3fe9be29d192.jpg,512,384,tanks,1,1,287,198
type_99_l6_jpg.rf.5a7221dda3164f2a980b3fe9be29d192.jpg,512,384,tanks,287,1,513,219
type_99_l6_jpg.rf.5a7221dda3164f2a980b3fe9be29d192.jpg,512,384,tanks,1,219,287,385
type_99_l6_jpg.rf.5a7221dda3164f2a980b3fe9be29d192.jpg,512,384,tanks,287,219,430,341
of_40_l3_jpg.rf.0837ecd5c72f7c159718e2a481f5d0c1.jpg,512,384,tanks,47,111,89,214
of_40_l3_jpg.rf.0837ecd5c72f7c159718e2a481f5d0c1.jpg,512,384,tanks,120,213,142,219
of_40_l3_jpg.rf.0837ecd5c72f7c159718e2a481f5d0c1.jpg,512,384,tanks,332,71,429,219
of_40_l3_jpg.rf.0837ecd5c72f7c159718e2a481f5d0c1.jpg,512,384,tanks,287,219,339,385
t55_enigma_l2_jpg.rf.d7633900ebaaafca65c792cab58662b3.jpg,512,384,tanks,282,73,406,189
t55_enigma_l2_jpg.rf.d7633900ebaaafca65c792cab58662b3.jpg,512,384,tanks,306,277,490,385
type_90_II_l1_jpg.rf.775404a4dbd2dde2a9277898bc1d88e0.jpg,512,207,tanks,22,1,106,111
type_90_II_l1_jpg.rf.775404a4dbd2dde2a9277898bc1d88e0.jpg,512,207,tanks,314,1,417,112
type_90_II_l1_jpg.rf.775404a4dbd2dde2a9277898bc1d88e0.jpg,512,207,tanks,332,113,381,207
tusk_l9_jpg.rf.99438c67df41bdd41231c533ce6bd4ae.jpg,512,384,tanks,287,1,513,110
tusk_l9_jpg.rf.99438c67df41bdd41231c533ce6bd4ae.jpg,512,384,tanks,287,150,513,362
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,131,1,244,50
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,143,71,249,127
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,1,56,110,127
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,256,1,401,127
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,94,127,244,301
ztq_15_l7_jpg.rf.3505feab1f89d7d4dcd130e477d62dda.jpg,400,300,tanks,312,127,401,301
magach_7_l6_jpg.rf.813ab867803f0a3fc2e11510eb1732f2.jpg,512,325,tanks,1,1,513,254
tam_l2_jpg.rf.14d2c5fcacbe4ac9e4332c4cbdc360c7.jpg,512,342,tanks,29,1,212,151
tam_l2_jpg.rf.14d2c5fcacbe4ac9e4332c4cbdc360c7.jpg,512,342,tanks,280,1,494,151
tam_l2_jpg.rf.14d2c5fcacbe4ac9e4332c4cbdc360c7.jpg,512,342,tanks,144,151,226,343
tam_l2_jpg.rf.14d2c5fcacbe4ac9e4332c4cbdc360c7.jpg,512,342,tanks,392,153,494,309
type_90_l7_jpg.rf.92890ad40f5e78a150cea042fd4be86c.jpg,512,341,tanks,251,211,513,342
type_99_l1_jpg.rf.a3217dc9b3a0436a31cdac331f730465.jpg,512,384,tanks,1,1,160,162
type_99_l1_jpg.rf.a3217dc9b3a0436a31cdac331f730465.jpg,512,384,tanks,221,1,434,162
type_99_l1_jpg.rf.a3217dc9b3a0436a31cdac331f730465.jpg,512,384,tanks,1,162,221,385
t72_l5_jpg.rf.27efffc26ceae03f1530e05979a3b990.jpg,400,266,tanks,1,1,356,176
k21_105_l3_jpg.rf.5654f9a62ee04cb431b67e310a0b7de2.jpg,512,512,tanks,91,116,292,297
k21_105_l3_jpg.rf.5654f9a62ee04cb431b67e310a0b7de2.jpg,512,512,tanks,385,371,513,513
vt5_l1_jpg.rf.fccf60e419d9bcce551c399e81e31906.jpg,512,384,tanks,257,1,448,189
vt5_l1_jpg.rf.fccf60e419d9bcce551c399e81e31906.jpg,512,384,tanks,43,191,202,385
vt5_l1_jpg.rf.fccf60e419d9bcce551c399e81e31906.jpg,512,384,tanks,286,189,444,385
k1_l4_jpg.rf.38ff91b87563f883779b8e1fcf268b95.jpg,512,384,tanks,1,1,272,52
k1_l4_jpg.rf.38ff91b87563f883779b8e1fcf268b95.jpg,512,384,tanks,272,1,513,131
k1_l4_jpg.rf.38ff91b87563f883779b8e1fcf268b95.jpg,512,384,tanks,1,131,231,323
m1a1_abrams_main_jpg.rf.f5a9bd8f4def798eb079fd42ef5b76c4.jpg,512,384,tanks,60,1,254,192
m1a1_abrams_main_jpg.rf.f5a9bd8f4def798eb079fd42ef5b76c4.jpg,512,384,tanks,386,1,504,189
m1a1_abrams_main_jpg.rf.f5a9bd8f4def798eb079fd42ef5b76c4.jpg,512,384,tanks,1,196,237,385
m1a1_abrams_main_jpg.rf.f5a9bd8f4def798eb079fd42ef5b76c4.jpg,512,384,tanks,328,196,513,385
leopard_2ng_l3_jpg.rf.05b68afa73a2b02907105e8bbb5a95df.jpg,400,258,tanks,1,1,401,147
vfm_5_main_jpg.rf.8c0b9cf1d0e6edb1554f2052be48fcac.jpg,300,163,tanks,53,1,301,112
t64e_l4_jpg.rf.19b57556cc189461e98d460fb2d4a148.jpg,400,300,tanks,1,1,337,138
k21_with_xc8_l3_jpg.rf.35187f7b6666b3f58f92ed2f1dc05a56.jpg,512,341,tanks,1,1,236,181
